,Date,PRECIP,DURATION,MAX_5,MAX_10,MAX_15,MAX_30,MAX_60,ENERGY,EI30
,MO/DA/YR,mm,hrs,mm/hr,mm/hr,mm/hr,mm/hr,mm/hr,MJ/ha,MJ*mm/ha*hr
,----------------------------------------------------------------------------------------------------------------------,,,,,,,,,
9/19/2009 21:00,9/19/2009,0.12,0.25,1.12,0.64,0.48,0.24,0.12,0.003,0.001
9/22/2009 15:15,9/22/2009,0.15,1,0.328,0.327,0.327,0.203,0.146,0.01,0.002
9/23/2009 22:15,9/23/2009,0.03,0.25,0.203,0.143,0.123,0.06,0.03,0.002,0
9/24/2009 13:15,9/24/2009,2.85,18.25,0.593,0.593,0.593,0.47,0.453,0.246,0.115
9/25/2009 18:45,9/25/2009,0.01,0.25,0.08,0.05,0.04,0.02,0.01,0,0
9/26/2009 14:30,9/26/2009,32.85,13,11.161,11.161,11.161,8.497,7.721,4.589,38.993
9/27/2009 16:00,9/27/2009,0.29,3.75,1.122,0.816,0.714,0.369,0.196,0.021,0.008
9/28/2009 14:30,9/28/2009,4.74,1,10.701,10.701,10.701,7.908,4.742,0.811,6.416
10/2/2009 2:45,10/2/2009,0.04,0,0.48,0.24,0.16,0.08,0.04,0,0
10/2/2009 18:30,10/2/2009,0.86,3.5,1.971,1.971,1.971,1.304,0.726,0.083,0.108
10/7/2009 0:15,10/7/2009,1.01,4.5,2.134,2.134,2.134,1.3,0.754,0.099,0.129
10/8/2009 20:15,10/8/2009,0.62,8.25,0.783,0.783,0.783,0.51,0.35,0.053,0.027
10/10/2009 8:00,10/10/2009,0.61,3.5,0.546,0.546,0.546,0.478,0.279,0.051,0.025
10/14/2009 14:15,10/14/2009,0.77,8.5,0.666,0.666,0.666,0.643,0.561,0.066,0.043
10/15/2009 6:00,10/15/2009,20.68,13.25,7.661,7.661,7.661,7.218,6.349,2.739,19.767
10/16/2009 3:30,10/16/2009,0.16,0.25,1.6,0.88,0.64,0.32,0.16,0.003,0.001
10/16/2009 23:15,10/16/2009,61.91,30.25,26.078,26.078,26.078,20.477,16.755,11.199,229.326
10/23/2009 12:00,10/23/2009,1.01,10.25,1.144,1.144,1.144,0.737,0.466,0.085,0.062
10/24/2009 11:30,10/24/2009,14.44,5.25,12.029,12.029,12.029,9.143,6.678,2.387,21.829
10/27/2009 0:45,10/27/2009,51.48,29.25,33.78,19.988,15.39,13.696,11.143,7.955,108.947
10/31/2009 16:00,10/31/2009,9.25,20.5,2.79,2.79,2.79,2.169,1.608,0.925,2.007
11/1/2009 21:45,11/1/2009,0.4,5.5,0.293,0.233,0.233,0.2,0.154,0.032,0.006
11/5/2009 13:15,11/5/2009,0.79,4,2.347,2.347,2.347,1.293,0.655,0.079,0.102
11/10/2009 18:30,11/10/2009,18.66,49.75,2.169,2.169,2.169,1.876,1.619,1.765,3.312
11/13/2009 3:30,11/13/2009,10.88,9.25,11.853,11.853,11.853,8.672,6.808,1.716,14.88
11/19/2009 14:00,11/19/2009,19.44,11,24.899,24.899,24.899,21.89,12.379,4.027,88.147
11/23/2009 9:30,11/23/2009,14.64,19.5,8.213,8.213,8.213,5.296,3.653,1.846,9.778
11/27/2009 2:15,11/27/2009,1.12,2.75,0.947,0.947,0.947,0.856,0.704,0.101,0.086
11/30/2009 8:30,11/30/2009,5.47,10.25,3.479,3.479,3.479,3.416,2.643,0.589,2.012
12/2/2009 12:45,12/2/2009,18.52,16,11.679,11.679,11.679,8.644,4.606,2.397,20.717
12/5/2009 4:15,12/5/2009,9.82,15,2.683,2.683,2.683,2.615,2.175,1.001,2.617
12/8/2009 21:15,12/8/2009,40.22,10.25,11.729,11.729,11.729,10.363,9.383,6.252,64.795
12/13/2009 6:00,12/13/2009,20.32,9.25,9.775,9.775,9.775,8.478,7.655,2.945,24.969
12/18/2009 21:30,12/18/2009,26.75,25,4.093,4.093,4.093,3.51,2.933,2.877,10.099
12/25/2009 16:00,12/25/2009,23.86,13.25,10.101,10.101,10.101,8.502,8.162,3.711,31.555
12/31/2009 3:45,12/31/2009,6.8,3.5,3.933,3.933,3.933,3.347,2.719,0.799,2.675
12/31/2009 15:15,12/31/2009,3.29,3.5,3.595,3.595,3.595,2.567,1.699,0.37,0.95
